275,11.592124939,0.459025994447,31.4006369362
814,1.71870040894,0.360414260547,1.41421356237
185,3.29068875313,0.415814295672,30.4138126515
163,0.0960434749722,0.33183481528,12.2065556157
63,10.6256036758,0.299851646865,9.0
216,7.82603025436,0.393911963635,15.0
449,1.63255107403,0.334487511208,24.7386337537
158,0.133826896548,0.27423661116,34.7850542619
913,1.2194133997,0.397043275162,15.6524758425
202,0.366859406233,0.240569432218,13.416407865
879,3.31013226509,0.384279843201,32.5269119346
811,1.33685588837,0.341757952179,24.7588368063
228,1.46704804897,0.196904951808,3.16227766017
839,5.75342416763,0.295826640558,7.07106781187
361,0.247629448771,0.371122029039,19.6977156036
674,4.96781873703,0.44437912887,5.65685424949
730,0.540239691734,0.370921954376,27.1661554144
834,0.662676632404,0.41030638211,15.2315462117
581,1.25413167477,0.349924829292,46.0977222865
26,0.0656189844012,0.219509022352,26.2488094968
365,1.07610046864,0.346526848943,46.5295604965
752,0.0160541590303,0.194844353153,37.2155881319
329,0.539929449558,0.310199036213,17.0
362,1.25732064247,0.379866377674,16.4012194669
641,7.26997041702,0.287307234139,9.0
380,45.6913642883,0.481448989068,12.8062484749
111,6579.57568359,0.284546519711,25.495097568
94,0.223023936152,0.311286335892,31.7647603485
771,4.96710920334,0.434359995631,26.0768096208
905,9.52540874481,0.292637074395,25.179356624
48,95.0447769165,0.320105492239,28.1602556807
404,15.1245698929,0.369847566233,50.1198563446
658,0.338269561529,0.257787554383,17.691806013
177,0.0220754761249,0.231390641128,16.7630546142
891,81.9026947021,0.401303590056,32.7566787083
351,102.215171814,0.328480595523,14.8660687473
211,19.6056785583,0.4040547936,31.7804971641
765,8.80218887329,0.34431375644,28.8617393793
966,2.86688446999,0.363239077766,14.7648230602
119,40.8448524475,0.314110281861,28.6356421266
499,0.0182639379054,0.185509268579,12.3693168769
944,1.10285389423,0.3591119042,34.3656805549
965,0.704580247402,0.437857207368,33.2415402772
901,34.9575881958,0.279592241123,10.1980390272
69,0.530359327793,0.3096004793,44.1021541424
166,69.3747787476,0.225858661026,19.4164878389
162,1.11550939083,0.34083998716,13.0384048104
712,114.660697937,0.313696477002,32.14031736
232,0.0675313770771,0.213783155643,31.9530906173
924,0.968815624714,0.337581065854,3.60555127546
885,0.092000477016,0.265890526716,42.9418211072
378,1.68001687527,0.355275927178,37.3363094052
568,1.27909731865,0.380521478291,17.7200451467
838,0.556082010269,0.30703056474,21.0950231097
41,0.0228222813457,0.255474439914,40.0249921924
655,68.1576156616,0.227503274977,31.9530906173
389,1.11446297169,0.342757167606,40.718546143
562,1.84790217876,0.360676485405,31.2569992162
157,9.13318443298,0.378069655436,23.0217288664
564,1.2531055212,0.341098857604,20.5182845287
798,0.768320560455,0.390706586953,14.8660687473
610,0.513344526291,0.32501413244,26.0
929,1.71820878983,0.347911407758,7.07106781187
857,7.52360868454,0.360603981754,7.28010988928
387,2.98717784882,0.358411757967,50.1597448159
494,1.19701206684,0.30248573995,11.7046999107
415,3.729596138,0.362016742644,28.3019433962
